index,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
730,a084000_c44_2006_2009a_10282340_1362,a084000_c44_2006_2009a_10282340.json,84000,2953,Annual,1362,high grade,"Mickey Doolan looking NW. High grade block model extents shown relative to the halfgram grade shell used for the main model. High grade block model above 0.5g/t coloured by grade, shown relative to the halfgram grade shell used for the main model. 26 List of Tables Table 1. Mickey Doolan resource reported beneath the pit to 365mRl, above 0.5g/t .",False,1361,1363,,,,,,,,"High grade, High grade"
528,a079207_annual exploration report for 2007 e09-1225_11576825_39,a079207_annual exploration report for 2007 e09-1225_11576825.json,79207,88,Annual,39,potential,BHP (1973?1974) examined uraniferous calcrete over the Lower Proterozoic Ashburton Formation in the vicinity of Bora Bora Bore and Uaroo Station. At Pongo Pool uranium values of up to 100ppm were found. Agip Nucleare Aust Pty Ltd (1974?1976) investigated the uranium potential of the Ashburton Formation and the Gascoyne complex. Copper mineralization at Johnson Bore was also examined. Esso Australia Ltd (1976?1977) briefly investigated the metamorphic rocks of the Gascoyne region.,False,39,40,,"Australia, Gascoyne",Copper,"uranium, uranium","calcrete, metamorphic rocks","Ashburton Formation, Ashburton Formation, Gascoyne complex",Proterozoic,"potential, mineralization"
613,a080938_c27-2006_2008a_15801005_277,a080938_c27-2006_2008a_15801005.json,80938,318,Annual,277,"anomalous, mineralisation","Drill core from the 2008 drilling program is stored at the Pillara mine site. Other minor occurrences of vein mineralisation occur throughout both holes. 7.1.2 PD817 AND PD818 FOLLOW UP Five holes (PD828-PD832) were drilled on a 100m star pattern around PD817 to follow up anomalous mineralisation and ground preparation intersected during 2007. Results were disappointing with rare veining sulphide-calcite-(barite) veining intersected near the limestone shale contact. Minor to moderate amounts black silt filled fractures/breccias were encountered in all holes, some of which contained weak disseminated and replacive sulphides (predominantly marcasite and sphalerite).",False,277,277,"2008, 2007",,"sulphide, sulphides, marcasite, sphalerite",,"limestone, shale, silt, breccias",,,"mineralisation, anomalous, mineralisation"
319,a074475_ar pender north march 2007_12495348_174,a074475_ar pender north march 2007_12495348.json,74475,253,Annual,174,"extensive, valuable","Many of the old buildings still exist, and the beautiful old mangrove wood church and presbytery have been heritage listed. The Bardi people living at One Arm Point are famous for their commercial farming of trochus shells. They use their extensive knowledge of the moon and tides to time activities such as the collection of valuable trochus shells and other fishing pursuits. The people of One Arm Point and Djarindjin own the nearby Kooljaman Resort that recently won an award for being the Best Indigenous Resort in Australia. The Dampier Peninsula is home to Aboriginal people of the Jawi, Bardi, Nyulnyul, Jabirrjabirr, Nimanburru and Ngumbarl language groups.",False,174,174,,"Australia, Dampier",,,,,,"extensive, valuable"
704,a082536_siberia_c782005_2009a_final_090618_11074618_346,a082536_siberia_c782005_2009a_final_090618_11074618.json,82536,402,Annual,346,"potential, indicate the presence","dry Clayey Sandy SILT fine, brown, dry. It has been prepared for geotechnical purposes only, without attempt to assess possible contamination. Any references to potential contamination are for information only and do not necessarily indicate the presence or absence of soil or groundwater contamination. DEPTH DRILL RIG: Schramm T685WS CONTRACTOR: Ausdrill Ltd LOGGED: EM CHECKED: DMT <0.02 Machine slotted nom. It has been prepared for geotechnical purposes only, without attempt to assess possible contamination.",False,346,346,,,,,SILT,,,"possible, potential, indicate the presence, possible"
538,a079387_e7002732_2008a_11003219_17,a079387_e7002732_2008a_11003219.json,79387,62,Annual,17,anomalism,"Due to current access restrictions, most of the land being covered by farms, all the sampling was done along public roads or tracks. Slightly elevated gold, copper and silver values were reported at several locations, several times higher than background. The best zone of anomalism is located within an area of shearing and quartz veining exposed in a road cutting, seemingly adjacent to the interpreted trace of the Darkan Fault. These reconnaissance sampling results were considered encouraging, supporting the companys exploration concept To advance the project further, a search of the land ownership had to be completed and compensation / access agreements with the landholders put in place. Unfortunately this part proved to be onerous and as this tenement was purely grassroots, not a core element in the companys holdings, E70/2732 was surrendered (Surrender report E70/2732_2008S.pdf September 2008) Page 4 of 20",False,17,18,September 2008,Darkan,"gold, copper, silver, quartz",,,,,"anomalism, supporting"
52,a078766_mtpleasant_ann_08_vol2_14469721_649,a078766_mtpleasant_ann_08_vol2_14469721.json,78766,2104,Annual,649,high grade,"They demonstrates the smoothing effect kriging has upon sample grades, where the population variance of the blocks has decreased compared to the samples with minimal change to the population mean. A long high grade tail from the samples has been diluted with the lower grade samples during grade estimation; conversely the lower grade samples have combined with higher grades to estimate block grades well above the lowest sample grade. A small high grade tail is evident in the block grade distribution, reflecting the sample distribution. Norton Goldfields Limited Mount Pleasant Gold Project 46 Figure 6. Log histogram, Area 2 Oxide; Block model grade distribution (bottom) v cut composited samples (top) Norton Goldfields Limited Mount Pleasant Gold Project 47 10 Classification 10.1 Methodology The 2007 Mount Pleasant resource has been classified as a combination of Indicated and Inferred by CSA.",False,649,650,"47 10, 2007","long, Goldfields, Goldfields","Gold, Oxide, Gold",,,,,"high grade, lower grade, lower grade, higher grades, high grade"
727,a083047_c124_2008_2009s_14443570_38,a083047_c124_2008_2009s_14443570.json,83047,113,Final Surrender,38,mineralisation,"Proterozoic dolerite dykes trend east west across the middle of the project area. Enterprise Metals Limited Darlot Project Combined Surrender Report April, 2009 Darlot_C124-2008_2009PS.doc - 5 - Gold mineralisation at Thunderbox, Darlot and Mount McClure is found in a variety of host rocks in northerly and north-northwesterly trending structures that are thought to be related to largescale regional shearing. Mineralisation at the Bronzewing gold mine is also related to a northsouth trending shear corridor and hosted within a series of quartz-veined structures in variably deformed mafic volcanic rocks. The high-grade Teutonic Bore and Jaguar VMS base metal deposits in the southern extremity of the Yandal belt lie at or close to the regional contact between a mafic and felsic sequence and hosted within massive and stringer sulphide mineralisation. The Waterloo nickel deposit lies on the eastern limb of a tightly folded ultramafic unit in a synclinal structure, at the southern end of the belt.",False,38,38,"April, 2009","Darlot, Darlot, Bronzewing gold mine, Teutonic Bore, Jaguar","Gold, quartz, sulphide","VMS, base metal, nickel deposit","dolerite, host rocks, mafic volcanic rocks",,Proterozoic,"mineralisation, Mineralisation, mineralisation"
1155,a097414_e452650_201302_01_surrenderreport_12161631_37,a097414_e452650_201302_01_surrenderreport_12161631.json,97414,91,Final Surrender,37,prospect,"Soil and stream geochemical surveys were completed by Compass, together with limited drilling at the Duesenberg Prospect. The soil database appears to be of limited use, although the drilling data has been reviewed. Esso Exploration Australia Inc. commenced base metal exploration at the Cord Prospect with limited soil and rock chip sampling. A single drill hole was also reported. This data appears of limited value and despite numerous exhaustive attempts by MPG, the location of the drill hole could not be found.",False,37,37,,Australia,,base metal,,,,
811,a085588_e52_1496_2009a_14626635_55,a085588_e52_1496_2009a_14626635.json,85588,150,Annual,55,significant,"This has led to a reappraisal of the prospectivity of the area for VMS-style mineralisation and geophysical techniques required to explore for such given there is deeply weathered regolith with thick cover, which masks much of the primary rocks in the region. 5.0 Previous Exploration Numerous previous owners have explored with mixed success for different types and styles of mineralisation on and in the region of the Narracoota project. Historic exploration within the Narracoota project area has been hampered because of significant transported cover and a deeply oxidised regolith profile. Historic work to date on tenement EL52/1496 includes: Aeromagnetic interpretation; Geological mapping; Soil geochemistry programmes; Petrological studies; and RAB, aircore and diamond drilling. Richmond Mining believes that a large amount of past exploration at Narracoota has been ineffective as the project area is largely covered by alluvium with minor colluvium, which has limited any valid test of the mineralisation potential.",False,55,57,,,diamond,VMS,"regolith, mixed, regolith, alluvium, colluvium",,,"prospectivity, mineralisation, mineralisation, significant, mineralisation, potential"
103,a085471_c99_2009_2009a_10455158_51,a085471_c99_2009_2009a_10455158.json,85471,122,Annual,51,high grade,"Exploration carried out included a review of previous exploration, a geological reconnaissance survey, acquisition of QuickBird satellite imagery, sampling of selected rock chip and tailings sites, and laboratory analysis of samples. The project area includes the historic Victory No. 1 mine, which was a small but very high grade producer pre WW1, and small scale production continued post war until 1930. The project area is believed to have the potential to host grade gold deposits of the type previously mined in the Victory mining centre. A summary of exploration activities is given in Table 1 and Figure 1 below.",False,51,51,1930,,,gold deposits,,,,"high grade, potential"
