index,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
2617,a073150_e28_1224_2006a_15640871_186_old,a073150_e28_1224_2006a_15640871.json,73150,254,Annual,186,potential,Previous Heron Resources drilling has focused on the eastnern most of these trends (the Kalpini komatiite). To date little nickel laterite exploration as been conducted on the western arm. 5.3 SURFACE GEOCHEMISTRY The surface geochemistry programmes conducted during this reporting period were to provide an initial assessment of the nickel laterite potential of eastern (Emu Lake) komatiite. Locations of samples taken are shown in Figure 7. Graphical presentations of the assay results mentioned below are shown in figures 8 to 10.,False,184,188,,,"nickel, nickel",,"komatiite, laterite, laterite, komatiite",,,potential
1900,a085941_c74_2004_2009a_10890700_4_old,a085941_c74_2004_2009a_10890700.json,85941,558,Annual,4,extensive,"During December-March summer temperatures are frequently above 400 C. The winter is cool and commonly below 200C during the day with occasional frosts in the coldest months from June to August. During winter easterly moving cold wet fronts are not uncommon. The tenure lies within the Austin Botanical District of the Eremaean Province which is characterised by extensive, typically dense woodland with open areas over granite and salt lakes. Mulga (Acacia aneura) is the dominant woodland species. In stony areas less favourable to mulga the Cassia and Eremophila are larger and more abundant.",False,2,6,"December-March summer, the day, the coldest months, August, winter",Austin,"frosts, salt",,granite,,,"extensive, favourable"
2759,a072171_2005 everlasting annual rpt_12941703_166_old,a072171_2005 everlasting annual rpt_12941703.json,72171,384,Annual,166,encouraging,"This report has been prepared by AM&A strictly in the role of an independent expert. AGI holds a 100% interest in the two exploration properties at Broads Dam and the Norseman area, described below. These projects are in various stages of exploration or exploitation ranging from encouraging results from surface and sub-surface sampling to containing Indicated and Inferred Resources. Both projects have potential to host their target commodities as described hereunder and warrant additional exploration. In the course of the preparation of this report, access has been provided to all relevant data held AGI.",True,164,168,,Norseman,,,,,,"encouraging, potential"
1815,a085972_kunann2009_10445028_211_old,a085972_kunann2009_10445028.json,85972,548,Annual,211,patchy,"The lapilli generally has a high quartz (~ 65 %), and feldspar (~ 30%) content with a small amount of an unknown black crystal. They can also contain minimal garnet crystals. Substantial patchy hematite staining can be seen throughout the out crop. Quartz veining was seen in two locations (Figures 13 and 18). Striations were observed in one vein plunging 75 degrees to the northeast (Figures 13 ).",False,209,213,18,,"quartz, feldspar, crystal, garnet, crystals, hematite, Quartz",,unknown,,,"Substantial, patchy"
1612,a074086_munglinup annual report 06_15160591_8_old,a074086_munglinup annual report 06_15160591.json,74086,44,Annual,8,potential,"Individual graphite horizons vary in thickness up to a maximum of 14m. Adelaide Prospecting Pty Ltd - 4 - 3. WORK COMPLETED DURING THE REPORTING PERIOD Field reconnaissance of previous mapping was completed to try and identify any extension into the tenement area of the ultramafics units to the north, to ascertain if the tenement had any potential for nickel-copper-gold. A small metamorphosed ultramafic outcrop was noted by previous mapping some kilometres to the north- west and outside the tenement boundary. It was concluded that the tenement area has no potential for nickel-copper.",False,6,10,,,"graphite, nickel, copper, gold, nickel, copper",,,,,"potential, potential"
1853,a080013_c51_2006_2008a_14991985_51_old,a080013_c51_2006_2008a_14991985.json,80013,92,Annual,51,mineralisation,"A total of 572 stream silt geochemical samples were collected and tested for a suite of elements including base metals, tungsten, tin and molybdenum. During 1979, 18 percussion drill holes and two diamond drill holes were completed by AMAX at the Mortgage and White Lightening prospects, which returned best results of 2.12 metres at 0.39 WO3 (MD1, 98.72 metres to 100.84 metres). Channel sampling of costeans was completed at all occurrences, with results demonstrating a similar tenor of mineralisation to the drill hole sampling. Metallurgical testwork was conducted on 50 kg of scheelite bearing material and indicating the potential to produce a concentrate containing up to 74% WO3. Amoco Minerals Australia (Amoco) completed base metal and limited tungsten exploration covering the Mt Alexander area in 1984.",False,49,53,"1979, 1984",Australia,"tungsten, tin, diamond, scheelite, tungsten","base metals, base metal",silt,,,"prospects, mineralisation, potential"
1488,a082735_p7703571_2009s_12406495_31_old,a082735_p7703571_2009s_12406495.json,82735,40,Final Surrender,31,"low grade, mineralisation","There are also small outcrops of BIF/chert, quartzite, felsic schist and mafic schist that dip at 30-40o towards the NE. This area covers the Bent Bear Schist Cu-MoAu prospect. The low grade Cu-Mo-Au sulphide mineralisation hosted by the Bent Bear Schist outcrops along the eastern margin of WANLs Bent Bear tenement block and dips shallowly towards the east outside of the tenement block area, ie, only the shallowest portions of the mineralisation are contained within WANLs tenement block. The Bent Bear Schist is a distinctive metasedimentary or metavolcanic unit sandwiched between underlying (basal) tholeiitic mafic schists and overlying tremolite-rich rocks (ultramafics). Its western contact with the underlying mafic schists is not well defined and is thought to be transitional.",False,29,33,,,"sulphide, tremolite",,"BIF, chert, quartzite, felsic schist, mafic schist, Schist, Schist, Schist, metasedimentary, mafic schists, mafic schists",,,"prospect, low grade, mineralisation, mineralisation"
2193,a077415_plumridge combined report 2007_16727369_189_old,a077415_plumridge combined report 2007_16727369.json,77415,228,Annual,189,mineralisation,"Drilling Auger A total of 10,164 auger holes were drilled targeting pedogenic carbonate over 9 tenements. The Plumridge project area has an arid to semi-arid climate, conducive to pedogenic carbonate formation. Pedogenic carbonate has been instrumental in detecting buried mineralisation in similar regions, most notably Anglogold Ashantis Tropicana deposit 60km north of Plumridge, and Dominion Minings Challenger deposit in South Australia. Results from the carbonate sampling programme are illustrated in Figures 3 and 4. Figure 3 shows a thematic map of location and gold values from the sampling programme.",False,187,191,,"Tropicana, South Australia","carbonate, carbonate, carbonate, carbonate, gold",,,,,mineralisation
593,a080572_mt fisher combined doir annual report 2008_14754526_81,a080572_mt fisher combined doir annual report 2008_14754526.json,80572,164,Annual,81,"mineralisation, possible","The assay results from Avocas AC drilling are patchy and relatively low grade (Figure 5). The drilling covering the original interpretation of Anomaly 1 confirms the existence of patchy mineralisation in regolith or highly sheared bed rock. It does not confirm the interpreted NW-SE strike of the mineralisation, although it is possible that the drilling may have Page 14 of 22 missed these zones if they are very narrow. There is one encouraging assay result of 25m @ 1.48g/t Au in drill hole MTFA091. The mineralisation is in a chlorite schist that may be near the contact of a large porphyry.",False,81,81,,,chlorite,,"regolith, schist, porphyry",,,"patchy, low grade, confirms the existence, patchy, mineralisation, mineralisation, possible, encouraging, mineralisation"
896,a087235_bd_2010a_14229671_71,a087235_bd_2010a_14229671.json,87235,158,Annual,71,"potentially, significant, significance","It should be noted that when isotropic kriging (Surfer plots) are undertaken, extrapolation of contours outside the limits of sampling should not be relied upon. The report format consists of a series of plots with comments beneath without specific reference to, or reliance on, background, previous history, geology, or location. The purpose of this MMI report is to alert the client/user to potentially significant information within MMI data, and to suggest and establish significance levels for various elements and to train and assist the users in making their own interpretations of MMI data. It is based on the raw data supplied, including coordinates and is in bullet form. It is not a comprehensive report, is not based on site visitation and maybe limited in its scope and applicability as a result.",False,71,71,,,,,,,,"potentially, significant, significance"
1425,a080283_c392006_annual report_2007_2008_13960190_8,a080283_c392006_annual report_2007_2008_13960190.json,80283,184,Annual,8,potential,Some potential remains for paleochannel hosted uranium targets.,True,8,8,,,,uranium,,,,potential
1911,a085941_c74_2004_2009a_10890700_251_old,a085941_c74_2004_2009a_10890700.json,85941,558,Annual,251,potential,On 17th December 2008 the first 50% partial relinquishment of 31 blocks was completed for E27/273 with the second 50% partial relinquishment of 16 blocks completed on 8th December 2009. On 10th December 2008 the first 50% partial relinquishment of 19 blocks was completed for E27/278 with the second 50% partial relinquishment of 10 blocks completed on 8th December 2009. A MLEM SQUID survey was conducted to identify potential nickel sulphide targets with a cumulate ultramafic body located at the northern extent of E28/1223 (see Figure 1.1.1 for location). The survey consisted of a total of 93 stations over 4.4 line km (Figure 4.4.2.1). The survey was completed by Outer Rim Exploration using a high temperature SQUID (B-Field sensor).,False,249,253,"17th December 2008, 8th December 2009, 10th December 2008, 8th December 2009",,"nickel, sulphide",,,,,potential
